molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4578134,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(F)c(F)c2)cc1OC,intermediate,448.46900000000016,5.251200000000004,1.0,3.0,5.958607314841775
CHEMBL4568684,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1OC,active,481.37900000000025,6.279800000000004,1.0,3.0,6.156144577376839
CHEMBL4545795,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,intermediate,455.77200000000016,6.916000000000004,1.0,1.0,5.987162775294828
CHEMBL4534271,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,intermediate,465.7780000000001,6.371700000000004,1.0,1.0,5.749579997691106
CHEMBL4563533,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)c(F)c1,intermediate,422.8620000000001,5.887400000000003,1.0,1.0,5.8996294548824375
CHEMBL4483061,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,active,421.3270000000001,6.2626000000000035,1.0,1.0,6.484126156288321
CHEMBL4517488,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,active,386.88200000000006,5.609200000000004,1.0,1.0,6.130181792020672
CHEMBL4549202,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1cccc(Cl)c1,active,386.88200000000006,5.609200000000004,1.0,1.0,6.060980223551334
CHEMBL4575807,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1Cl,inactive,386.88200000000006,5.609200000000004,1.0,1.0,5.0
CHEMBL4575180,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,active,431.3330000000001,5.718300000000004,1.0,1.0,6.16304326294045
CHEMBL4519253,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1Br,inactive,431.3330000000001,5.718300000000004,1.0,1.0,5.0
CHEMBL4521174,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)c(F)c1,intermediate,388.4170000000001,5.2340000000000035,1.0,1.0,5.958607314841775
CHEMBL4555019,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)cc1,intermediate,370.4270000000001,5.0949000000000035,1.0,1.0,5.723538195826756
CHEMBL4586159,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1F,intermediate,370.4270000000001,5.0949000000000035,1.0,1.0,5.347753658996677
CHEMBL4522353,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(C(F)(F)F)cc1,inactive,420.4340000000001,5.974600000000004,1.0,1.0,5.0
CHEMBL4576040,CC(=O)Nc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,intermediate,409.48900000000015,4.914200000000004,2.0,2.0,5.106793246940152
CHEMBL4559383,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1cccc([N+](=O)[O-])c1,inactive,397.43400000000014,4.864000000000004,1.0,3.0,5.0
CHEMBL4549558,N#Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)c1,intermediate,377.44700000000006,4.827480000000003,1.0,2.0,5.698970004336019
CHEMBL4529064,Cc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,intermediate,366.46400000000006,5.264220000000004,1.0,1.0,5.844663962534939
CHEMBL4550890,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1OC,intermediate,412.48900000000015,4.973000000000004,1.0,3.0,5.441291429466834
CHEMBL4516431,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,intermediate,382.4630000000001,4.964400000000004,1.0,2.0,5.655607726314889
CHEMBL4542075,COc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)c1,intermediate,382.4630000000001,4.964400000000004,1.0,2.0,5.716698771296451
CHEMBL4581843,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,intermediate,352.43700000000007,4.955800000000004,1.0,1.0,5.555955204081924
CHEMBL4593846,CC(C)CC1c2[nH]c3ccccc3c2CCN1C(=O)c1ccccc1,intermediate,332.447,4.953600000000004,1.0,1.0,5.632644078973981
CHEMBL4534001,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1,active,451.3530000000002,6.271200000000004,1.0,2.0,6.6252516539898965
CHEMBL4568473,COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)c1,active,451.35300000000007,6.271200000000004,1.0,2.0,6.686132779630847
CHEMBL428402,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,active,526.6400000000002,6.340200000000006,2.0,4.0,6.130181792020672
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,intermediate,212.25199999999998,3.033120000000001,1.0,2.0,5.294136287716081
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,8.397940008672037
CHEMBL4581843,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,active,352.43700000000007,4.955800000000004,1.0,1.0,6.707743928643524
CHEMBL4575180,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,active,431.3330000000001,5.718300000000004,1.0,1.0,6.950781977329818
CHEMBL4517488,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,active,386.88200000000006,5.609200000000004,1.0,1.0,7.221848749616356
CHEMBL4483061,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,active,421.3270000000001,6.2626000000000035,1.0,1.0,7.508638306165727
CHEMBL4534001,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1,active,451.3530000000002,6.271200000000004,1.0,2.0,7.585026652029182
CHEMBL4568473,COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)c1,active,451.35300000000007,6.271200000000004,1.0,2.0,7.42021640338319
CHEMBL4536788,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1ccccc1)C3c1ccc(Cl)c(Cl)c1,active,451.35300000000007,6.271200000000004,1.0,2.0,7.5376020021010435
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,7.552841968657781
CHEMBL4581843,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,intermediate,352.43700000000007,4.955800000000004,1.0,1.0,5.694648630553377
CHEMBL4575180,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,active,431.3330000000001,5.718300000000004,1.0,1.0,6.06398920428479
CHEMBL4517488,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,active,386.88200000000006,5.609200000000004,1.0,1.0,6.251811972993799
CHEMBL4483061,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,active,421.3270000000001,6.2626000000000035,1.0,1.0,6.581698708680254
CHEMBL4534001,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1,active,451.3530000000002,6.271200000000004,1.0,2.0,6.54515513999149
CHEMBL4568473,COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)c1,active,451.35300000000007,6.271200000000004,1.0,2.0,6.581698708680254
CHEMBL4536788,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1ccccc1)C3c1ccc(Cl)c(Cl)c1,active,451.35300000000007,6.271200000000004,1.0,2.0,6.52432881167557
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.726998727936262
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,8.149353764816933
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,8.335358024443874
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,8.106238237942057
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,8.20620961530918
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.0455162828444475
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.28844583174983
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,7.747632485540101
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.3554629422215925
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.372531727540291
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,inactive,338.4030000000001,4.466100000000004,2.0,4.0,4.4037328736044845
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,intermediate,338.4030000000001,4.466100000000004,2.0,4.0,5.167491087293763
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,6.236572006437063
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,intermediate,338.4030000000001,4.466100000000004,2.0,4.0,5.580044251510242
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,intermediate,338.4030000000001,4.466100000000004,2.0,4.0,5.815308569182402
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,intermediate,338.4030000000001,4.466100000000004,2.0,4.0,5.987162775294828
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.214670164989233
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,6.769551078621726
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.3872161432802645
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.508638306165727
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.354617035097462
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.063184768802367
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,7.056456022846546
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.126272619353321
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,7.155771418698372
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.435440451542946
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.84196938740966
CHEMBL4633247,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCOC(=O)C(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.4948000000000015,2.0,5.0,7.32358076828164
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.831031353445234
CHEMBL139702,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,active,338.4030000000001,4.466100000000004,2.0,4.0,6.8847890232958315
CHEMBL4567446,COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1,inactive,502.5710000000002,4.2843000000000035,1.0,7.0,4.167491087293763
CHEMBL502503,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,active,644.7280000000002,6.1440000000000055,2.0,8.0,6.995678626217358
CHEMBL4786467,COc1ccc(/C(C#N)=C/c2ccc(N3CCC(O)CC3)s2)cc1OC,intermediate,370.47400000000016,3.790580000000003,1.0,6.0,5.475603877896158
CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,active,547.4050000000001,5.596900000000003,2.0,5.0,6.150580586203101
CHEMBL2011282,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCc4ccccc4)cccc3o2)cc1OC,intermediate,459.4980000000002,4.3617000000000035,1.0,6.0,5.7447274948966935
CHEMBL4534001,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1,intermediate,451.3530000000002,6.271200000000004,1.0,2.0,5.952725132615821
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,7.036212172654444
CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,intermediate,379.4600000000002,2.9417000000000018,1.0,3.0,5.828858848971618
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,intermediate,646.7440000000001,6.374600000000006,2.0,8.0,5.20600019901553
CHEMBL4788617,COC(=O)c1ccc(-c2cn(-c3ccc(CN4CCc5cc(OC)c(OC)cc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,active,654.7270000000001,6.096900000000005,1.0,10.0,6.455931955649724
CHEMBL4744075,COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-n3cc(-c4ccc(C(=O)OC)c(NC(=O)c5ccc6ccccc6n5)c4)nn3)cc1)C2,active,786.886,6.146700000000006,1.0,13.0,6.815308569182402
CHEMBL4783985,COC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5ccccc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,active,608.7020000000001,6.122200000000006,1.0,8.0,6.313363730737707
CHEMBL4747726,COC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5cc(OC)c(OC)cc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,active,668.7540000000001,6.1394000000000055,1.0,10.0,6.209714835966758
CHEMBL4753800,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(-n3cc(-c4ccc(C(=O)OC)c(NC(=O)c5ccc6ccccc6n5)c4)nn3)cc1)C2,active,800.913,6.189200000000006,1.0,13.0,6.841637507904751
CHEMBL4743830,COc1cc2c(cc1OC)CN(CCc1ccc(-n3cc(-c4ccc(C(C)=O)c(NC(=O)c5ccc6ccccc6n5)c4)nn3)cc1)CC2,active,652.755,6.5554000000000086,1.0,9.0,6.853871964321762
CHEMBL4764773,CCC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5cc(OC)c(OC)cc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,active,666.7820000000002,6.945500000000006,1.0,9.0,7.102372908709558
CHEMBL4748169,COc1cc2c(cc1OC)CN(CCc1ccc(-n3cc(-c4ccc(C(=O)C(C)C)c(NC(=O)c5ccc6ccccc6n5)c4)nn3)cc1)CC2,active,680.809,7.191500000000008,1.0,9.0,6.530177984021837
CHEMBL4790452,CCC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5cc(OC)c(OCCOCCOCCOC)cc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,active,798.9410000000001,6.995300000000007,1.0,12.0,7.0915149811213505
CHEMBL4069428,Cc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,active,286.338,4.067300000000002,1.0,4.0,6.723538195826756
CHEMBL4747679,CNc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,active,301.353,3.800580000000002,2.0,5.0,6.85078088734462
CHEMBL4782268,CC(C)Nc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,active,329.40700000000004,4.579180000000004,2.0,5.0,6.117475462045119
CHEMBL4799327,CCCNc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,active,329.40700000000004,4.580780000000003,2.0,5.0,6.533132379645891
CHEMBL4783240,CCCCNc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,active,343.434,4.970880000000004,2.0,5.0,6.301029995663981
CHEMBL4764020,N#Cc1ccc(Nc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,intermediate,348.40900000000005,5.425880000000004,1.0,4.0,5.355561410532162
CHEMBL4762956,N#Cc1ccc(Nc2cc(Nc3ccccc3)nc(-c3ccccc3)n2)cc1,active,363.4240000000001,5.502480000000004,2.0,5.0,6.772113295386326
CHEMBL4800631,N#Cc1ccc(Nc2cc(NCc3ccccc3)nc(-c3ccccc3)n2)cc1,active,377.4510000000001,5.370980000000004,2.0,5.0,6.548213564475709
CHEMBL4792783,N#Cc1ccc(Nc2cc(NCCCc3ccccc3)nc(-c3ccccc3)n2)cc1,active,405.50500000000005,5.803580000000005,2.0,5.0,7.017728766960431
CHEMBL4752426,N#Cc1ccc(Nc2cc(NCCCCc3ccccc3)nc(-c3ccccc3)n2)cc1,active,419.53200000000004,6.193680000000005,2.0,5.0,6.8326826652518236
CHEMBL4750965,N#Cc1ccc(Nc2cc(NCc3ccccn3)nc(-c3ccccc3)n2)cc1,active,378.4390000000001,4.765980000000003,2.0,6.0,6.6777807052660805
CHEMBL4741738,N#Cc1ccc(Nc2cc(NCc3cccnc3)nc(-c3ccccc3)n2)cc1,active,378.4390000000001,4.765980000000003,2.0,6.0,6.428291168191312
CHEMBL4794767,N#Cc1ccc(Nc2cc(NCc3ccncc3)nc(-c3ccccc3)n2)cc1,active,378.4390000000001,4.765980000000003,2.0,6.0,6.361510743045363
CHEMBL4798521,N#Cc1ccc(Nc2cc(Nc3ccccc3O)nc(-c3ccccc3)n2)cc1,active,379.4230000000001,5.208080000000003,3.0,6.0,6.651695136951839
CHEMBL4754067,N#Cc1ccc(Nc2cc(Nc3cccc(O)c3)nc(-c3ccccc3)n2)cc1,active,379.4230000000001,5.208080000000004,3.0,6.0,6.216096420727265
CHEMBL4744165,N#Cc1ccc(Nc2cc(Nc3ccc(O)cc3)nc(-c3ccccc3)n2)cc1,active,379.4230000000001,5.208080000000004,3.0,6.0,6.412289034981089
CHEMBL4761715,N#Cc1ccc(Nc2cc(Nc3ccc(C#N)cc3)nc(-c3ccccc3)n2)cc1,active,388.4340000000001,5.374160000000003,2.0,6.0,6.876148359032914
CHEMBL4797455,N#Cc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,active,272.31100000000004,3.758880000000002,1.0,4.0,6.562249437179612
CHEMBL4762759,Cc1cc(Nc2ccc(C#N)c(C#N)c2)nc(-c2ccccc2)n1,active,311.348,3.9389800000000026,1.0,5.0,6.72584215073632
CHEMBL4751863,Cc1cc(Nc2ccc(C#N)c(C)c2)nc(-c2ccccc2)n1,active,300.365,4.375720000000003,1.0,4.0,7.029188389127482
CHEMBL4757210,Cc1cc(Nc2ccc(CC#N)cc2)nc(-c2ccccc2)n1,intermediate,300.365,4.261700000000003,1.0,4.0,5.6020599913279625
CHEMBL4785864,Cc1cc(Nc2cccc([N+](=O)[O-])c2)nc(-c2ccccc2)n1,active,306.325,4.1038200000000025,1.0,5.0,6.886056647693163
CHEMBL4765062,Cc1cc(Nc2ccc([N+](=O)[O-])cc2)nc(-c2ccccc2)n1,active,306.325,4.1038200000000025,1.0,5.0,7.282329496997738
CHEMBL4755385,Cc1cc(Nc2cccc(O)c2)nc(-c2ccccc2)n1,active,277.327,3.901220000000002,2.0,4.0,6.5968794788241825
CHEMBL4752591,Cc1cc(Nc2cccc(CO)c2)nc(-c2ccccc2)n1,intermediate,291.354,3.687920000000002,2.0,4.0,5.374687549038326
CHEMBL4756782,COc1cccc(Nc2cc(C)nc(-c3ccccc3)n2)c1,active,291.354,4.204220000000003,1.0,4.0,6.567030709125595
CHEMBL4748997,Cc1cc(Nc2cccc(F)c2)nc(-c2ccccc2)n1,intermediate,279.318,4.334720000000003,1.0,3.0,5.954677021213342
CHEMBL4748953,Cc1cc(Nc2cccc(Cl)c2)nc(-c2ccccc2)n1,active,295.773,4.849020000000003,1.0,3.0,6.090979145788844
CHEMBL4763005,Cc1cc(Nc2cccc(Br)c2)nc(-c2ccccc2)n1,active,340.22400000000005,4.958120000000003,1.0,3.0,6.049635145623877
CHEMBL4758927,Cc1cc(Nc2ccc(F)c(C#N)c2)nc(-c2ccccc2)n1,active,304.328,4.206400000000003,1.0,4.0,6.512861624522813
CHEMBL4756383,Cc1cc(Nc2ccc(C#N)c(Br)c2)nc(-c2ccccc2)n1,active,365.23400000000004,4.829800000000003,1.0,4.0,6.924453038607469
CHEMBL4756938,Cc1cc(Nc2ccc(C#N)c(C(F)(F)F)c2)nc(-c2ccccc2)n1,active,354.33500000000004,5.086100000000003,1.0,4.0,7.159266765388193
CHEMBL4740442,Cc1cc(Nc2ccc(F)c([N+](=O)[O-])c2)nc(-c2ccccc2)n1,intermediate,324.315,4.2429200000000025,1.0,5.0,5.995678626217358
CHEMBL4755555,Cc1cc(Nc2ccc([N+](=O)[O-])c(Cl)c2)nc(-c2ccccc2)n1,active,340.77000000000004,4.757220000000004,1.0,5.0,7.229884705212898
CHEMBL4745867,COc1cc(Nc2cc(C)nc(-c3ccccc3)n2)ccc1Br,active,370.25000000000006,4.966720000000002,1.0,4.0,6.552841968657781
CHEMBL4785265,COc1ccc(Nc2cc(C)nc(-c3ccccc3)n2)cc1F,active,309.344,4.343320000000002,1.0,4.0,6.064996848546345
CHEMBL4757306,COc1ccc(Nc2cc(C)nc(-c3ccccc3)n2)cc1C(F)(F)F,active,359.351,5.223020000000002,1.0,4.0,6.223298816011589
CHEMBL4799150,Cc1cc(Nc2ccc3c(c2)OCCO3)nc(-c2ccccc2)n1,active,319.364,3.966820000000002,1.0,5.0,6.092588639225414
CHEMBL4791622,Cc1cc(Nc2ccc3c(c2)C(=O)NC3=O)nc(-c2ccccc2)n1,active,330.347,3.079220000000001,2.0,5.0,6.5968794788241825
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.657577319177793
CHEMBL4762759,Cc1cc(Nc2ccc(C#N)c(C#N)c2)nc(-c2ccccc2)n1,active,311.348,3.9389800000000026,1.0,5.0,6.261219441515631
CHEMBL4751863,Cc1cc(Nc2ccc(C#N)c(C)c2)nc(-c2ccccc2)n1,active,300.365,4.375720000000003,1.0,4.0,6.756961951313706
CHEMBL4757210,Cc1cc(Nc2ccc(CC#N)cc2)nc(-c2ccccc2)n1,intermediate,300.365,4.261700000000003,1.0,4.0,5.441291429466834
CHEMBL4785864,Cc1cc(Nc2cccc([N+](=O)[O-])c2)nc(-c2ccccc2)n1,active,306.325,4.1038200000000025,1.0,5.0,6.835647144215563
CHEMBL4765062,Cc1cc(Nc2ccc([N+](=O)[O-])cc2)nc(-c2ccccc2)n1,active,306.325,4.1038200000000025,1.0,5.0,6.806875401645538
CHEMBL4755385,Cc1cc(Nc2cccc(O)c2)nc(-c2ccccc2)n1,active,277.327,3.901220000000002,2.0,4.0,6.287350298372789
CHEMBL4752591,Cc1cc(Nc2cccc(CO)c2)nc(-c2ccccc2)n1,intermediate,291.354,3.687920000000002,2.0,4.0,5.598599459218456
CHEMBL4756782,COc1cccc(Nc2cc(C)nc(-c3ccccc3)n2)c1,active,291.354,4.204220000000003,1.0,4.0,6.298432014944073
CHEMBL4748997,Cc1cc(Nc2cccc(F)c2)nc(-c2ccccc2)n1,active,279.318,4.334720000000003,1.0,3.0,6.110138278741812
CHEMBL4748953,Cc1cc(Nc2cccc(Cl)c2)nc(-c2ccccc2)n1,active,295.773,4.849020000000003,1.0,3.0,6.0
CHEMBL4763005,Cc1cc(Nc2cccc(Br)c2)nc(-c2ccccc2)n1,active,340.22400000000005,4.958120000000003,1.0,3.0,6.413412695328245
CHEMBL4758927,Cc1cc(Nc2ccc(F)c(C#N)c2)nc(-c2ccccc2)n1,active,304.328,4.206400000000003,1.0,4.0,7.064996848546345
CHEMBL4756383,Cc1cc(Nc2ccc(C#N)c(Br)c2)nc(-c2ccccc2)n1,active,365.23400000000004,4.829800000000003,1.0,4.0,7.2262135550188065
CHEMBL4756938,Cc1cc(Nc2ccc(C#N)c(C(F)(F)F)c2)nc(-c2ccccc2)n1,active,354.33500000000004,5.086100000000003,1.0,4.0,6.414539270491499
CHEMBL4740442,Cc1cc(Nc2ccc(F)c([N+](=O)[O-])c2)nc(-c2ccccc2)n1,active,324.315,4.2429200000000025,1.0,5.0,6.112945621949043
